customer_id,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score
15766,2011-10-06 17:03:00,1,315.06,63,3,1,1,311
15768,2011-08-16 10:48:00,3,621.83,115,2,2,2,222
15769,2011-09-13 09:33:00,26,56252.72,87,2,3,3,233
15773,2011-12-04 12:48:00,1,635.68,4,3,1,2,312
15774,2011-10-02 12:04:00,1,270.8,68,3,1,1,311
15775,2011-04-08 12:56:00,1,104.9,244,1,1,1,111
15776,2011-07-29 13:46:00,1,241.62,132,2,1,1,211
15777,2011-04-12 16:43:00,4,1047.11,240,1,3,2,132
15780,2011-06-09 12:01:00,3,475.28,183,1,2,2,122
15781,2011-07-25 12:25:00,3,345.46,136,2,2,1,221
15782,2011-09-11 14:29:00,3,2614.74,88,2,2,3,223
15783,2011-11-29 09:50:00,1,246.3,10,3,1,1,311
15785,2011-07-05 10:08:00,5,2328.97,157,2,3,3,233
15786,2011-08-17 13:33:00,3,4932.2,113,2,2,3,223
15787,2011-11-13 14:55:00,3,948.05,25,3,2,2,322
15789,2010-12-16 14:35:00,1,351.3,357,1,1,1,111
15790,2011-11-29 14:53:00,1,220.85,9,3,1,1,311
15791,2011-05-19 15:15:00,2,1612.69,203,1,2,3,123
15793,2011-03-16 10:45:00,3,965.61,268,1,2,2,122
15795,2011-07-13 10:43:00,1,610.01,149,2,1,2,212
15796,2011-09-28 16:38:00,8,2711.56,71,3,3,3,333
15797,2011-08-18 17:04:00,4,2207.4,112,2,3,3,233
15799,2011-09-25 12:46:00,3,884.14,74,3,2,2,322
15800,2011-08-24 14:23:00,2,699.08,106,2,2,2,222
15801,2011-08-22 09:53:00,3,1063.95,109,2,2,2,222
15802,2011-07-20 11:38:00,1,451.42,142,2,1,2,212
15803,2011-10-19 14:56:00,1,415.82,50,3,1,2,312
15804,2011-09-06 15:14:00,13,4206.39,93,2,3,3,233
15805,2011-08-25 14:50:00,17,5528.48,105,2,3,3,233
15806,2011-07-05 12:15:00,3,784.58,157,2,2,2,222
15807,2011-09-23 14:43:00,3,903.9,76,3,2,2,322
15808,2011-02-06 14:33:00,4,3734.97,305,1,3,3,133
15809,2011-06-08 15:31:00,5,515.77,183,1,3,2,132
15810,2011-09-22 09:38:00,4,1391.98,78,3,3,3,333
15811,2011-08-26 09:37:00,6,2218.62,105,2,3,3,233
15812,2011-08-24 14:19:00,5,1801.14,106,2,3,3,233
15813,2011-05-16 08:13:00,2,1303.91,207,1,2,3,123
15814,2011-11-03 14:42:00,4,1945.33,35,3,3,3,333
15815,2011-07-22 12:20:00,5,2100.6,139,2,3,3,233
15819,2011-07-31 15:22:00,4,1905.45,130,2,3,3,233
15820,2011-01-24 12:00:00,1,206.98,319,1,1,1,111
15821,2011-10-09 13:28:00,2,570.96,60,3,2,2,322
15822,2011-12-06 14:50:00,2,885.47,2,3,2,2,322
15823,2010-12-02 15:08:00,1,15.0,371,1,1,1,111
15825,2011-06-20 13:27:00,1,532.94,171,1,1,2,112
15826,2011-05-13 10:44:00,3,1654.31,210,1,2,3,123
15827,2011-09-27 15:35:00,14,1836.09,72,3,3,3,333
15829,2011-09-01 16:45:00,2,636.14,98,2,2,2,222
15830,2011-11-02 10:40:00,1,576.0,37,3,1,2,312
15831,2011-08-07 13:54:00,3,801.76,123,2,2,2,222
15832,2011-03-30 15:29:00,1,836.79,253,1,1,2,112
15834,2011-09-30 14:41:00,4,2233.75,69,3,3,3,333
15835,2011-07-25 12:50:00,4,954.09,136,2,3,2,232
15836,2011-10-20 17:13:00,1,137.37,49,3,1,1,311
15837,2011-10-06 09:01:00,1,391.98,64,3,1,2,312
15838,2011-09-23 09:19:00,19,33643.08,77,3,3,3,333
15839,2011-09-20 12:12:00,3,1048.49,80,3,2,2,322
15840,2011-06-20 11:42:00,2,355.56,172,1,2,1,121
15841,2011-09-28 12:15:00,4,1224.06,72,3,3,3,333
15843,2011-02-09 10:19:00,1,118.95,303,1,1,1,111
15844,2011-10-24 15:19:00,1,130.74,45,3,1,1,311
15845,2011-09-14 09:22:00,8,3711.77,86,2,3,3,233
15847,2011-02-24 16:46:00,2,389.27,287,1,2,2,122
15850,2011-06-24 14:16:00,2,238.85,167,1,2,1,121
15852,2011-06-06 11:22:00,2,160.71,186,1,2,1,121
15853,2011-10-19 10:38:00,1,110.8,51,3,1,1,311
15854,2011-09-14 12:25:00,12,2974.65,85,2,3,3,233
15855,2011-07-26 10:20:00,5,712.24,136,2,3,2,232
15856,2011-09-05 17:44:00,27,16387.57,94,2,3,3,233
15857,2011-11-21 12:18:00,1,297.0,17,3,1,1,311
15858,2011-09-23 09:39:00,5,1438.85,77,3,3,3,333
15860,2011-09-25 12:31:00,8,977.21,74,3,3,2,332
15861,2011-07-28 11:29:00,8,3165.36,134,2,3,3,233
15862,2011-08-19 16:34:00,4,832.88,111,2,3,2,232
15863,2011-05-31 11:36:00,2,68.84,192,1,2,1,121
15864,2011-09-02 10:31:00,6,1936.32,98,2,3,3,233
15865,2011-09-12 09:38:00,3,895.13,88,2,2,2,222
15866,2011-08-30 14:09:00,1,230.53,100,2,1,1,211
15867,2011-09-30 15:04:00,15,3812.64,69,3,3,3,333
15869,2011-03-07 17:23:00,2,149.64,276,1,2,1,121
15870,2011-11-07 10:58:00,1,354.09,32,3,1,1,311
15872,2011-11-25 11:55:00,2,360.93,14,3,2,1,321
15874,2011-06-15 11:01:00,7,4405.88,177,1,3,3,133
15877,2011-12-08 11:53:00,2,493.28,1,3,2,2,322
15880,2010-12-05 13:00:00,1,343.28,368,1,1,1,111
15881,2010-12-13 10:36:00,5,501.39,361,1,3,2,132
15882,2011-05-25 11:35:00,4,516.36,198,1,3,2,132
15883,2011-12-07 17:05:00,2,396.48,1,3,2,2,322
15885,2011-09-08 10:43:00,3,379.35,92,2,2,1,221
15886,2011-10-10 14:25:00,1,181.09,59,3,1,1,311
15888,2011-09-20 12:30:00,1,168.31,79,3,1,1,311
15889,2011-07-06 11:10:00,2,446.87,156,2,2,2,222
15891,2011-04-27 12:35:00,1,524.52,225,1,1,2,112
15894,2011-03-31 13:50:00,2,263.55,252,1,2,1,121
15895,2011-07-13 10:27:00,1,179.17,149,2,1,1,211
15897,2011-05-29 13:50:00,2,222.05,193,1,2,1,121
15898,2011-04-27 10:03:00,5,1388.88,226,1,3,3,133
15899,2010-12-06 10:36:00,1,56.25,368,1,1,1,111
15900,2011-11-16 12:19:00,1,351.11,22,3,1,1,311
15901,2011-09-23 12:38:00,3,363.88,76,3,2,1,321
15903,2011-09-30 13:31:00,7,5126.76,69,3,3,3,333
15904,2011-12-01 14:50:00,1,164.68,7,3,1,1,311
15906,2011-07-18 11:37:00,7,1567.69,144,2,3,3,233
15907,2011-06-16 12:45:00,3,967.45,175,1,2,2,122
15909,2011-06-19 10:38:00,1,191.94,173,1,1,1,111
15910,2011-09-01 16:59:00,8,1232.18,98,2,3,3,233
15912,2011-06-14 14:29:00,2,264.62,177,1,2,1,121
15916,2011-09-23 15:18:00,8,1528.09,76,3,3,3,333
15917,2011-04-06 10:40:00,1,123.1,247,1,1,1,111
15918,2011-06-02 11:42:00,2,334.23,190,1,2,1,121
15919,2010-12-06 11:26:00,2,639.89,368,1,2,2,122
15920,2011-07-08 15:31:00,4,167.5,153,2,3,1,231
15921,2011-06-20 11:03:00,1,336.03,172,1,1,1,111
15922,2010-12-01 13:51:00,1,369.5,372,1,1,1,111
15923,2010-12-02 12:16:00,1,127.08,372,1,1,1,111
15925,2011-05-29 15:35:00,1,207.15,193,1,1,1,111
15930,2011-10-03 14:52:00,1,426.63,66,3,1,2,312
15932,2011-09-12 14:24:00,8,2495.87,87,2,3,3,233
15933,2011-09-29 16:42:00,3,1107.46,70,3,2,2,322
15935,2011-04-14 13:27:00,2,416.86,238,1,2,2,122
15937,2011-10-06 15:48:00,1,145.35,63,3,1,1,311
15938,2011-08-19 12:56:00,5,404.58,111,2,3,2,232
15939,2011-09-11 11:30:00,15,6115.01,89,2,3,3,233
15940,2011-02-01 16:18:00,1,35.8,310,1,1,1,111
15942,2011-07-29 09:01:00,1,337.44,133,2,1,1,211
15944,2011-03-08 10:33:00,1,325.1,276,1,1,1,111
15945,2010-12-09 13:14:00,1,181.0,364,1,1,1,111
15947,2011-09-18 10:46:00,1,1708.24,82,3,1,3,313
15948,2011-12-01 15:32:00,2,955.24,7,3,2,2,322
15949,2011-09-29 17:34:00,2,364.72,70,3,2,1,321
15950,2011-09-22 11:17:00,4,1765.51,78,3,3,3,333
15951,2011-02-27 11:57:00,2,708.22,285,1,2,2,122
15952,2011-07-03 13:33:00,4,806.57,158,1,3,2,132
15953,2011-05-12 11:44:00,8,1659.38,211,1,3,3,133
15955,2011-09-29 14:12:00,14,4416.26,70,3,3,3,333
15957,2011-11-08 12:14:00,1,428.89,31,3,1,2,312
15958,2011-09-26 13:41:00,1,104.35,73,3,1,1,311
15963,2011-11-20 11:33:00,2,470.76,19,3,2,2,322
15965,2010-12-07 13:18:00,4,845.64,366,1,3,2,132
15967,2011-11-16 15:41:00,2,418.83,22,3,2,2,322
15969,2011-06-07 12:19:00,3,666.1,184,1,2,2,122
15970,2011-02-09 12:08:00,1,314.1,303,1,1,1,111
15971,2011-09-12 10:47:00,12,4199.85,88,2,3,3,233
15973,2010-12-08 11:42:00,1,307.82,366,1,1,1,111
15974,2011-09-05 15:40:00,7,3442.15,94,2,3,3,233
15975,2011-09-16 13:33:00,1,371.01,83,3,1,1,311
15976,2011-06-27 13:00:00,2,430.94,164,1,2,2,122
15977,2011-11-22 13:29:00,2,1054.73,16,3,2,2,322
15978,2011-09-23 15:21:00,1,1098.78,76,3,1,2,312
15980,2011-09-12 09:41:00,3,2398.86,88,2,2,3,223
15981,2011-09-23 13:24:00,8,3408.48,76,3,3,3,333
15983,2010-12-09 10:45:00,4,1475.02,365,1,3,3,133
15984,2011-09-29 19:30:00,10,2837.67,70,3,3,3,333
15985,2011-08-08 16:31:00,2,1142.42,122,2,2,2,222
15986,2011-11-09 15:17:00,1,168.12,29,3,1,1,311
15987,2011-08-11 09:45:00,7,1451.28,120,2,3,3,233
15988,2011-11-20 13:23:00,1,158.03,18,3,1,1,311
15990,2011-02-25 15:35:00,2,792.11,286,1,2,2,122
15992,2011-12-06 11:00:00,1,41.99,3,3,1,1,311
15993,2011-12-01 10:45:00,7,2797.57,8,3,3,3,333
15994,2011-10-16 12:28:00,1,427.07,53,3,1,2,312
15996,2011-09-12 15:14:00,6,1060.68,87,2,3,2,232
15998,2011-09-13 15:37:00,5,3089.97,86,2,3,3,233
16000,2011-12-07 12:17:00,3,12393.7,1,3,2,3,323
16003,2011-07-28 11:20:00,5,2735.37,134,2,3,3,233
16005,2011-06-10 12:01:00,4,615.39,182,1,3,2,132
16006,2011-05-12 13:12:00,1,101.4,210,1,1,1,111
16007,2011-06-12 12:01:00,4,1701.94,180,1,3,3,133
16008,2011-09-25 14:38:00,3,478.78,74,3,2,2,322
16009,2011-07-03 11:26:00,4,992.71,159,1,3,2,132
16010,2011-04-08 10:14:00,3,407.5,245,1,2,2,122
16011,2011-09-08 15:41:00,16,3362.71,91,2,3,3,233
16012,2011-08-03 11:44:00,3,1415.29,128,2,2,3,223
16013,2011-09-30 12:40:00,47,37130.6,69,3,3,3,333
16014,2011-07-10 16:29:00,3,662.38,151,2,2,2,222
16015,2011-12-06 10:58:00,3,705.39,3,3,2,2,322
16016,2011-09-21 12:46:00,8,1508.76,78,3,3,3,333
16017,2011-10-23 12:56:00,1,211.88,46,3,1,1,311
16018,2011-06-12 13:52:00,2,408.9,179,1,2,2,122
16019,2011-07-26 14:03:00,9,3786.24,135,2,3,3,233
16020,2011-11-23 11:18:00,3,851.01,16,3,2,2,322
16022,2011-03-24 13:16:00,1,628.28,259,1,1,2,112
16023,2011-05-31 14:19:00,3,719.81,191,1,2,2,122
16024,2011-11-27 13:26:00,1,251.24,11,3,1,1,311
16025,2011-11-10 11:45:00,1,439.66,29,3,1,2,312
16026,2011-10-27 13:53:00,1,236.09,42,3,1,1,311
16027,2011-09-09 10:47:00,6,934.62,91,2,3,2,232
16029,2011-09-07 09:45:00,63,81024.84,93,2,3,3,233
16030,2011-02-03 11:28:00,1,331.24,309,1,1,1,111
16031,2011-09-08 13:07:00,2,548.94,91,2,2,2,222
16033,2011-09-18 15:41:00,20,8816.4,81,3,3,3,333
16034,2011-05-27 16:17:00,3,437.7,195,1,2,2,122
16036,2011-09-13 14:53:00,2,758.92,86,2,2,2,222
16037,2011-03-15 09:13:00,3,855.02,269,1,2,2,122
16038,2011-06-15 13:50:00,3,471.78,176,1,2,2,122
16040,2011-07-14 16:12:00,3,1313.55,147,2,2,3,223
16041,2011-07-21 16:28:00,3,3166.4,140,2,2,3,223
16042,2011-08-24 12:04:00,5,1197.27,107,2,3,2,232
16043,2011-05-12 13:43:00,4,773.99,210,1,3,2,132
16045,2011-08-12 12:41:00,4,1340.7,118,2,3,3,233
16048,2010-12-01 15:28:00,2,256.44,372,1,2,1,121
16049,2011-09-25 14:33:00,3,1111.79,74,3,2,2,322
16050,2011-06-19 11:44:00,1,137.9,173,1,1,1,111
16052,2011-10-16 15:13:00,1,362.06,53,3,1,1,311
16053,2011-08-09 14:57:00,2,1511.95,121,2,2,3,223
16054,2011-07-17 13:08:00,1,783.9,144,2,1,2,212
16055,2011-05-03 09:26:00,1,134.8,220,1,1,1,111
16056,2011-10-25 15:19:00,1,664.85,44,3,1,2,312
16057,2011-09-04 15:21:00,7,2263.12,95,2,3,3,233
16059,2011-09-29 11:35:00,6,1459.86,71,3,3,3,333
16062,2011-07-29 12:50:00,4,1153.62,132,2,3,2,232
16063,2011-03-24 14:56:00,1,335.32,259,1,1,1,111
16065,2010-12-09 13:03:00,1,372.09,364,1,1,1,111
16066,2011-08-07 14:33:00,5,1521.87,123,2,3,3,233
16070,2011-11-07 16:36:00,2,852.15,31,3,2,2,322
16071,2011-10-26 11:14:00,1,326.24,44,3,1,1,311
16072,2011-02-24 14:32:00,1,584.32,287,1,1,2,112
16073,2011-02-15 15:41:00,1,122.4,296,1,1,1,111
16076,2011-09-08 12:04:00,10,2234.73,92,2,3,3,233
16078,2011-03-01 09:47:00,1,79.2,283,1,1,1,111
16079,2011-11-23 12:48:00,3,1352.0,15,3,2,3,323
16080,2011-09-19 10:42:00,2,217.16,81,3,2,1,321
16081,2011-09-13 13:47:00,5,2806.9,86,2,3,3,233
16083,2011-08-31 10:47:00,2,1317.62,100,2,2,3,223
16084,2011-02-13 16:05:00,1,436.18,298,1,1,2,112
16085,2011-09-21 15:39:00,5,981.51,78,3,3,2,332
16086,2011-09-02 13:22:00,5,1121.39,97,2,3,2,232
16091,2011-07-08 08:45:00,2,315.06,154,2,2,1,221
16092,2011-08-17 10:46:00,3,817.86,114,2,2,2,222
16093,2011-08-25 11:09:00,1,17.0,106,2,1,1,211
16094,2011-05-04 13:57:00,4,1078.23,218,1,3,2,132
16096,2011-03-20 13:38:00,1,320.62,263,1,1,1,111
16097,2011-04-13 13:47:00,1,185.05,239,1,1,1,111
16098,2011-09-13 09:59:00,7,2005.63,87,2,3,3,233
16099,2011-07-25 10:28:00,3,731.9,137,2,2,2,222
16101,2011-09-30 10:18:00,1,1290.7,70,3,1,3,313
16102,2011-09-02 11:54:00,3,1842.14,98,2,2,3,223
16103,2011-09-21 11:55:00,6,1429.64,79,3,3,3,333
16104,2011-10-09 10:23:00,1,302.36,61,3,1,1,311
16105,2011-04-05 10:13:00,1,336.96,248,1,1,1,111
16106,2011-10-05 10:37:00,1,108.38,65,3,1,1,311
16107,2011-09-11 12:03:00,7,3204.16,89,2,3,3,233
16108,2011-09-16 11:48:00,1,842.5,84,3,1,2,312
16109,2011-05-05 09:17:00,2,611.88,218,1,2,2,122
16110,2011-03-22 13:54:00,3,1337.48,261,1,2,3,123
16112,2011-07-07 15:47:00,4,195.74,154,2,3,1,231
16113,2011-06-09 16:16:00,1,161.38,182,1,1,1,111
16114,2011-06-22 10:13:00,1,135.75,170,1,1,1,111
16115,2011-09-28 14:26:00,8,1667.97,71,3,3,3,333
16116,2011-05-12 12:01:00,1,612.78,211,1,1,2,112
16117,2011-06-03 11:42:00,1,232.21,189,1,1,1,111
16119,2011-09-28 10:15:00,2,423.36,72,3,2,2,322
16120,2011-10-11 14:22:00,4,1309.14,58,3,3,3,333
16121,2011-05-08 11:52:00,2,867.11,215,1,2,2,122
16122,2011-09-27 15:34:00,4,684.42,72,3,3,2,332
16123,2011-10-19 09:18:00,1,307.78,51,3,1,1,311
16124,2011-01-26 14:45:00,1,249.0,316,1,1,1,111
16125,2010-12-07 15:48:00,1,289.35,366,1,1,1,111
16126,2011-08-30 10:07:00,4,6287.77,101,2,3,3,233
16127,2011-10-31 13:58:00,1,656.25,38,3,1,2,312
16128,2011-09-23 14:17:00,5,1880.22,76,3,3,3,333
16131,2011-08-16 12:32:00,6,3506.54,114,2,3,3,233
16133,2011-09-30 12:30:00,33,14589.04,69,3,3,3,333
16134,2010-12-15 14:00:00,2,618.09,358,1,2,2,122
16135,2011-03-22 12:30:00,1,517.55,261,1,1,2,112
16136,2011-09-23 09:00:00,3,709.38,77,3,2,2,322
16139,2011-08-19 14:49:00,3,635.41,111,2,2,2,222
16140,2010-12-03 14:40:00,2,725.18,370,1,2,2,122
16141,2011-09-12 13:11:00,1,620.4,87,2,1,2,212
16142,2011-04-04 10:16:00,1,535.34,249,1,1,2,112
16143,2011-08-23 16:01:00,6,2424.94,107,2,3,3,233
16144,2011-04-07 10:09:00,1,175.2,246,1,1,1,111
16145,2011-09-27 10:26:00,11,3799.49,73,3,3,3,333
16146,2011-07-05 14:20:00,3,734.13,156,2,2,2,222
16147,2011-07-29 09:57:00,1,375.0,133,2,1,1,211
16148,2011-02-16 14:01:00,1,76.32,295,1,1,1,111
16149,2011-07-20 14:54:00,2,280.52,141,2,2,1,221
16150,2011-09-12 09:43:00,5,2053.02,88,2,3,3,233
16152,2011-03-16 09:47:00,1,1829.04,268,1,1,3,113
16153,2011-08-16 09:34:00,5,1824.23,115,2,3,3,233
16156,2011-09-15 14:58:00,9,3122.04,84,3,3,3,333
16157,2011-09-28 11:48:00,3,656.69,72,3,2,2,322
16159,2011-03-03 12:27:00,1,348.2,280,1,1,1,111
16160,2011-09-15 10:53:00,2,1025.44,85,2,2,2,222
16161,2011-09-22 14:53:00,19,5575.56,77,3,3,3,333
16162,2011-04-01 15:03:00,1,37.4,251,1,1,1,111
16163,2011-04-21 15:15:00,2,856.6,231,1,2,2,122
16164,2011-11-22 15:04:00,3,822.48,16,3,2,2,322
16168,2011-09-06 11:53:00,27,3787.6,94,2,3,3,233
16169,2011-09-25 11:33:00,4,1822.97,75,3,3,3,333
16170,2011-08-19 10:06:00,6,1885.05,112,2,3,3,233
16171,2011-10-11 14:51:00,1,73.2,58,3,1,1,311
16172,2011-09-05 13:22:00,5,1140.21,94,2,3,2,232
16173,2011-09-09 09:03:00,6,1418.32,91,2,3,3,233
16174,2011-08-05 13:26:00,3,1009.55,125,2,2,2,222
16175,2011-09-06 14:32:00,4,1037.59,93,2,3,2,232
16177,2011-10-20 12:57:00,1,331.95,49,3,1,1,311
16178,2011-07-24 16:05:00,1,197.9,137,2,1,1,211
16179,2011-10-10 09:41:00,1,215.83,60,3,1,1,311
16180,2011-08-04 13:15:00,8,10254.18,126,2,3,3,233
16181,2011-09-27 13:38:00,1,305.54,72,3,1,1,311
16182,2011-09-28 13:23:00,4,6617.65,71,3,3,3,333
16183,2011-10-03 14:59:00,1,338.71,66,3,1,1,311
16184,2011-08-26 09:55:00,6,1158.79,105,2,3,2,232
16185,2011-04-21 11:59:00,2,529.41,232,1,2,2,122
16186,2011-08-28 12:57:00,12,4006.94,102,2,3,3,233
16187,2011-09-25 13:16:00,15,6911.44,74,3,3,3,333
16188,2011-07-21 16:20:00,4,981.86,140,2,3,2,232
16189,2011-09-15 15:21:00,2,215.48,84,3,2,1,321
16190,2011-10-30 15:59:00,1,215.08,39,3,1,1,311
16191,2011-03-22 08:54:00,13,5180.52,262,1,3,3,133
16193,2011-04-17 11:45:00,1,314.45,236,1,1,1,111
16198,2011-09-25 14:58:00,1,400.68,74,3,1,2,312
16200,2011-06-28 15:47:00,2,1080.62,163,1,2,2,122
16201,2011-08-22 10:47:00,4,1863.47,109,2,3,3,233
16202,2010-12-14 10:43:00,1,365.27,360,1,1,1,111
16203,2011-07-15 12:45:00,4,592.9,146,2,3,2,232
16204,2011-11-16 13:40:00,1,405.71,22,3,1,2,312
16205,2011-06-13 11:33:00,4,761.38,179,1,3,2,132
16206,2011-08-07 10:45:00,4,537.06,124,2,3,2,232
16207,2011-11-14 13:51:00,1,394.38,24,3,1,2,312
16208,2011-02-23 13:37:00,2,664.26,288,1,2,2,122
16209,2011-09-12 11:58:00,5,2262.62,88,2,3,3,233
16210,2011-09-02 12:33:00,18,21086.3,97,2,3,3,233
16211,2011-09-12 12:11:00,1,547.02,88,2,1,2,212
16212,2011-03-01 12:51:00,2,690.34,282,1,2,2,122
16213,2011-09-22 10:03:00,1,159.0,78,3,1,1,311
16214,2011-06-22 11:30:00,3,1062.75,170,1,2,2,122
16215,2011-09-20 10:18:00,1,242.35,80,3,1,1,311
16216,2011-03-17 15:34:00,1,914.93,266,1,1,2,112
16217,2011-04-18 13:31:00,2,304.25,234,1,2,1,121
16218,2011-08-17 09:16:00,7,3084.68,114,2,3,3,233
16221,2011-03-09 10:51:00,3,864.86,275,1,2,2,122
16222,2011-01-25 13:38:00,1,846.72,317,1,1,2,112
16224,2011-07-21 19:17:00,4,1295.3,140,2,3,3,233
16225,2011-07-13 12:18:00,5,1096.32,148,2,3,2,232
16226,2011-05-20 14:41:00,3,255.12,202,1,2,1,121
16227,2011-04-28 13:33:00,1,314.22,224,1,1,1,111
16229,2011-09-13 17:16:00,2,1010.6,86,2,2,2,222
16230,2011-06-03 10:06:00,2,542.03,189,1,2,2,122
16232,2011-07-19 13:01:00,4,990.88,142,2,3,2,232
16233,2011-09-29 17:27:00,3,536.68,70,3,2,2,322
16235,2011-09-19 15:04:00,5,867.31,80,3,3,2,332
16236,2011-09-22 14:10:00,1,432.2,77,3,1,2,312
16239,2011-06-03 09:30:00,2,414.2,189,1,2,2,122
16240,2011-09-23 13:44:00,2,3718.8,76,3,2,3,323
16241,2011-09-04 13:38:00,13,2607.87,95,2,3,3,233
16242,2011-06-27 14:41:00,7,3603.21,164,1,3,3,133
16243,2011-11-06 12:32:00,2,409.1,32,3,2,2,322
16244,2011-05-12 10:18:00,2,1522.75,211,1,2,3,123
16245,2011-08-10 09:34:00,3,1413.66,121,2,2,3,223
16247,2011-06-22 14:23:00,1,114.56,169,1,1,1,111
16248,2011-10-09 11:32:00,1,152.94,61,3,1,1,311
16249,2011-08-19 11:47:00,5,1800.07,112,2,3,3,233
16250,2011-03-23 15:07:00,2,389.44,260,1,2,2,122
16253,2011-03-29 13:33:00,2,3683.86,254,1,2,3,123
16255,2011-09-05 10:15:00,8,2619.91,95,2,3,3,233
16256,2011-03-18 12:18:00,1,752.43,265,1,1,2,112
16257,2011-06-16 10:11:00,1,46.95,176,1,1,1,111
16258,2011-08-04 14:33:00,5,5203.51,126,2,3,3,233
16260,2011-10-20 09:40:00,1,1035.45,50,3,1,2,312
16261,2011-09-25 13:23:00,4,746.83,74,3,3,2,332
16265,2011-08-21 12:39:00,9,5447.0,109,2,3,3,233
16266,2011-09-27 12:08:00,7,861.89,73,3,3,2,332
16268,2011-09-29 18:30:00,2,667.65,70,3,2,2,322
16270,2010-12-21 14:26:00,1,1141.24,352,1,1,2,112
16271,2011-08-05 17:43:00,5,1429.24,125,2,3,3,233
16272,2011-08-15 10:54:00,1,411.7,116,2,1,2,212
16274,2010-12-01 15:35:00,1,357.95,372,1,1,1,111
16275,2011-05-27 12:41:00,1,559.87,195,1,1,2,112
16276,2011-06-16 09:34:00,1,810.6,176,1,1,2,112
16278,2011-08-31 17:12:00,1,566.38,99,2,1,2,212
16279,2011-09-13 16:26:00,3,1509.58,86,2,2,3,223
16281,2011-09-28 14:57:00,1,2062.06,71,3,1,3,313
16282,2011-01-04 11:42:00,1,168.3,339,1,1,1,111
16283,2011-08-11 12:00:00,5,1570.81,120,2,3,3,233
16284,2011-11-08 16:12:00,2,823.97,30,3,2,2,322
16287,2011-06-23 09:08:00,1,142.5,169,1,1,1,111
16292,2011-08-10 12:24:00,1,302.25,120,2,1,1,211
16293,2011-09-09 10:09:00,10,2248.99,91,2,3,3,233
16295,2011-11-30 08:17:00,4,1328.55,9,3,3,3,333
16297,2011-03-16 08:29:00,1,301.9,268,1,1,1,111
16298,2011-06-06 10:06:00,3,598.2,186,1,2,2,122
16302,2011-08-05 09:44:00,1,233.22,126,2,1,1,211
16303,2011-08-16 11:04:00,3,5360.63,115,2,2,3,223
16305,2011-07-24 12:18:00,1,361.22,137,2,1,1,211
16306,2011-05-10 12:12:00,6,632.27,213,1,3,2,132
16308,2011-08-24 10:52:00,4,2560.0,107,2,3,3,233
16309,2011-08-25 15:35:00,2,706.57,105,2,2,2,222
16311,2011-11-22 08:54:00,2,616.26,17,3,2,2,322
16313,2011-12-06 13:02:00,2,274.15,2,3,2,1,321
16315,2011-01-13 11:57:00,1,226.37,330,1,1,1,111
16316,2011-07-05 14:42:00,8,2938.91,156,2,3,3,233
16317,2011-08-12 12:46:00,3,1341.65,118,2,2,3,223
16318,2011-11-04 13:05:00,1,328.15,34,3,1,1,311
16319,2011-05-06 11:27:00,1,404.4,217,1,1,2,112
16320,2011-06-20 15:25:00,2,1038.46,171,1,2,2,122
16321,2011-09-28 14:55:00,5,373.65,71,3,3,1,331
16322,2011-12-08 15:41:00,2,326.75,0,3,2,1,321
16323,2011-05-27 14:48:00,1,207.5,195,1,1,1,111
16324,2011-08-03 12:58:00,3,428.68,127,2,2,2,222
16325,2011-07-07 13:44:00,3,594.24,154,2,2,2,222
16326,2011-09-04 12:09:00,14,3110.96,96,2,3,3,233
16327,2011-09-20 13:20:00,6,3844.22,79,3,3,3,333
16330,2011-08-19 17:10:00,3,251.91,111,2,2,1,221
16332,2011-09-28 14:43:00,7,1593.2,71,3,3,3,333
16333,2011-09-02 09:09:00,22,26626.8,98,2,3,3,233
16337,2011-11-03 10:03:00,1,151.05,36,3,1,1,311
16338,2011-07-05 13:56:00,1,214.8,156,2,1,1,211
16339,2011-02-28 13:41:00,1,109.95,283,1,1,1,111
16340,2011-08-24 14:53:00,1,549.07,106,2,1,2,212
16341,2011-09-15 12:03:00,4,1971.87,85,2,3,3,233
16342,2011-09-25 14:36:00,4,322.41,74,3,3,1,331
16343,2011-11-23 17:45:00,2,370.48,15,3,2,1,321
16344,2011-07-04 15:50:00,1,101.1,157,2,1,1,211
16345,2011-10-26 16:03:00,1,575.41,43,3,1,2,312
16347,2011-11-03 13:01:00,2,887.65,35,3,2,2,322
16348,2011-09-22 14:29:00,7,1469.45,77,3,3,3,333
16349,2011-02-22 12:40:00,1,53.5,289,1,1,1,111
16350,2011-09-15 18:49:00,4,1116.47,84,3,3,2,332
16351,2011-01-11 10:26:00,1,153.9,332,1,1,1,111
16352,2011-11-22 10:32:00,2,494.44,17,3,2,2,322
16353,2011-09-09 12:41:00,23,6675.71,90,2,3,3,233
16354,2011-09-27 16:28:00,2,395.8,72,3,2,2,322
16356,2011-05-26 11:51:00,3,211.77,197,1,2,1,121
16357,2011-06-30 16:51:00,3,658.88,161,1,2,2,122
16358,2011-09-21 13:48:00,4,2027.5,78,3,3,3,333
16359,2011-09-06 12:11:00,9,1750.92,94,2,3,3,233
16360,2011-09-20 13:11:00,6,3512.53,79,3,3,3,333
16361,2011-09-29 13:13:00,4,896.66,70,3,3,2,332
16362,2011-09-09 15:03:00,5,734.77,90,2,3,2,232
